Date,Close,High,Low,Open,Volume
2024-05-13,390.37152099609375,397.2293883350401,382.1948309510795,396.7458307420885,11107909
2024-05-14,394.5037841796875,396.2182373435876,391.33860478974,392.7453541665514,6592194
2024-05-15,411.3407287597656,413.231035577488,395.207128706555,395.6467361912119,23543942
2024-05-16,411.73638916015625,417.6271406129869,402.5486081655786,412.0441197879632,17232651
2024-05-17,413.45086669921875,416.4841692768263,410.4175641216112,412.39579793356916,10625019
2024-05-21,431.3868408203125,434.2442896129478,412.96730239438665,412.96730239438665,27356982
2024-05-22,441.1022033691406,446.0697630584416,432.2221259565372,434.771844247093,28346931
2024-05-23,437.23358154296875,442.9484786871297,432.6616799265465,442.5967980753296,14378840
2024-05-24,440.48675537109375,444.3552963593473,430.0680512999056,436.04672994676554,12190536
2024-05-27,434.7278747558594,442.24515239902286,431.47476846882796,442.20120238089254,8811105
2024-05-28,428.74920654296875,436.2665111927315,425.62800390065786,436.09065745308857,8165238
2024-05-29,427.69415283203125,432.4858585430565,423.8695621678923,423.8695621678923,8014727
2024-05-30,423.9135437011719,429.01300724297477,421.58362911511813,427.29852711146486,7725080
2024-05-31,431.87042236328125,433.54092551102246,421.14398854050063,425.89174421411184,11223848
2024-06-03,450.4657897949219,463.69801865188674,444.4871384477595,452.795731041218,24416215
2024-06-04,388.525146484375,450.5098377319864,361.18155156714164,450.46583404665665,48046493
2024-06-05,404.9224853515625,406.9446960894757,373.7543275579865,397.40520731743356,18966089
2024-06-06,415.82476806640625,425.89176427635084,408.5272670623905,413.23107293981667,21757857
2024-06-07,421.2758483886719,423.16615521181586,411.12092619657665,415.86868167818596,8317343
2024-06-10,420.00103759765625,429.0569418257165,418.0667537666561,426.41929669154194,10958537
2024-06-11,418.8140563964844,425.10043806674304,417.80296454711606,423.78161561152046,11169021
2024-06-12,429.6723937988281,434.59597647761353,421.45172794210356,422.9024273682283,15412796
2024-06-13,428.968994140625,434.2442841530078,425.1004534978468,434.2442841530078,7438571
2024-06-14,428.1337890625,432.9254950950173,426.63911271091723,428.96902728007836,5974636
2024-06-18,429.9801025390625,433.3650857933029,426.5951461163357,432.5737976273604,6946544
2024-06-19,420.2208557128906,431.8704554534258,418.94598312188657,430.28785221995366,8962510
2024-06-20,424.7927551269531,428.5294191693754,414.5938549625093,422.9463981161592,7864157
2024-06-21,422.19903564453125,432.0462271237452,421.1439669571281,424.7927036845045,10340882
2024-06-24,416.48419189453125,422.06718615737145,414.98951553394295,422.02323613621314,11124175
2024-06-25,412.5716552734375,420.22083681239116,409.09874515174295,418.41842989129754,7951999
2024-06-26,412.1320495605469,414.8576215479433,408.8789431834102,413.4508721191406,6655899
2024-06-27,410.63739013671875,412.3518702659528,405.75775720199834,412.13206649715437,14857335
2024-06-28,416.0005798339844,418.5063479981752,411.47262786375205,413.23105789735786,8302706
2024-07-01,417.4512634277344,418.77008590296714,414.330060968955,416.17641780058324,8579861
2024-07-02,421.23193359375,426.4192969950155,416.1764470829844,420.2647916775617,14629287
2024-07-03,426.37530517578125,428.74916946659835,421.4956460535533,423.69368345144574,7244652
2024-07-04,430.4196472167969,433.2770956660575,426.68298386007143,429.7162860234289,7796954
2024-07-05,432.1341857910156,433.71676210708546,428.08979130032094,430.37575573693215,5754517
2024-07-08,433.716796875,436.0906883709156,428.3536062453281,433.18928928169913,7477292
2024-07-09,434.1564025878906,436.92595159858604,431.7825379335286,436.92595159858604,6444684
2024-07-10,431.4747619628906,435.12349885261665,422.50675821546855,434.15635698471624,5981477
2024-07-11,439.6514587402344,444.88279882663096,429.5404860396291,432.5737885824159,20146927
2024-07-12,436.2665100097656,447.168771050228,435.65104875419775,443.12437653302857,8198389
2024-07-15,437.6293029785156,442.7727165264847,433.05737386220653,439.60753689454106,7106020
2024-07-16,450.55377197265625,455.7851123557222,437.84910351750443,437.84910351750443,23169665
2024-07-18,444.2234191894531,453.49912755125337,440.70655886929916,453.1034700326301,12540956
2024-07-19,429.05694580078125,445.2344974072948,427.9579269846932,444.2673554828345,9971704
2024-07-22,431.87042236328125,436.09064366615513,425.1444060915266,429.0569236070236,7281653
2024-07-23,428.177734375,435.9148161731951,408.439345538249,434.3322397972279,11311831
2024-07-24,434.1564025878906,439.08001247949704,426.50724737070357,427.91399688709333,6823248
2024-07-25,434.3321838378906,442.7286758495208,425.540034367488,431.6945389967698,10281157
2024-07-26,448.2677917480469,449.89434493195523,438.0688919578386,438.0688919578386,20437968
2024-07-29,450.2900085449219,453.411211234425,446.20163710427255,452.35614244364183,7259754
2024-07-30,456.6203308105469,462.1154250662964,448.35574124771756,450.29002515834736,13197520
2024-07-31,459.12603759765625,461.93953604754887,448.8392123987155,460.2250562372222,11972565
2024-08-01,475.1278076171875,476.7543339024978,464.22552014849026,470.3800251504589,34763894
2024-08-02,461.1482849121094,472.31432656632353,459.2140011064694,469.500827727486,10985150
2024-08-05,445.586181640625,452.79575586466814,437.4534423362596,452.79575586466814,11835031
2024-08-06,439.2558288574219,454.73001855807934,437.8490794607234,446.7291565189001,7142269
2024-08-07,467.30279541015625,468.4457642335869,446.37748811686953,446.37748811686953,18293730
2024-08-08,460.22509765625,470.3800200671509,458.2908139439297,469.5008050763712,13624148
2024-08-09,465.80816650390625,467.1709392267859,458.81839546735426,465.9840202630272,6468264
2024-08-12,460.6647033691406,466.4235508038596,460.0931921621355,465.10472832279305,5238736
