Date,Close,High,Low,Open,Volume
2024-05-13,334.514892578125,339.3767564240634,330.3203542161179,338.9001036762768,10691781
2024-05-14,339.1860656738281,340.5683702060254,333.9428857266395,334.18121208787534,10891985
2024-05-15,344.4769592285156,346.5265603003602,339.99641159860573,340.80672711796086,8538183
2024-05-16,344.572265625,346.8601928804129,336.56447659219464,346.8601928804129,13114162
2024-05-17,348.3855285644531,349.3864877654954,343.52366438958296,345.5256118842444,8509179
2024-05-21,354.629638671875,356.63158599902147,348.29016304639,349.8631112703713,10939593
2024-05-22,356.39324951171875,359.7298185980534,353.2950067886937,357.48954496442826,14001806
2024-05-23,354.9156188964844,358.06154443894985,352.246375187036,357.5372089689184,15370357
2024-05-24,357.4419250488281,360.49248533142804,351.4837654040122,355.582967602615,13317821
2024-05-27,352.3893737792969,362.7327443175096,350.8164255160146,362.2084379272739,21891930
2024-05-28,348.33782958984375,355.82128370599327,347.09854405656506,355.2016409393539,10200096
2024-05-29,347.5752258300781,349.24351062168597,343.1900142736218,344.61997266642857,18146672
2024-05-30,342.90399169921875,347.76582635765067,340.4730452774284,347.0031936131131,14425073
2024-05-31,342.2366638183594,349.5294448472274,338.90009467249797,346.47888479798434,30515612
2024-06-03,373.5050964355469,374.83974745667666,356.0119631676685,367.02263044395676,39261174
2024-06-04,315.7824401855469,373.600411717231,299.29026702194284,373.600411717231,84042244
2024-06-05,325.0771484375,326.26878021329725,300.5771874900787,324.12384301686217,46418629
2024-06-06,333.4186096191406,342.95166493348347,328.8904083448278,331.5596521958134,33171039
2024-06-07,343.761962890625,345.0965847479308,331.4643279819346,335.5635299206399,23930193
2024-06-10,347.8611755371094,352.8183758369218,344.9059226311664,347.9565119068318,16072588
2024-06-11,350.24444580078125,354.5820034165549,347.8611819764801,351.53141408441905,11235777
2024-06-12,353.96234130859375,356.53627794684496,348.3378443466642,352.29405658558045,12134524
2024-06-13,352.67535400390625,358.82415654637947,350.768743151808,358.82415654637947,11243702
2024-06-14,351.2454528808594,353.5333804562513,349.00517894747617,352.7230648940602,10298434
2024-06-18,352.3893737792969,354.8679739085229,351.48375100592835,354.43897479463897,10228382
2024-06-19,345.5732421875,353.5810025327781,344.66759032956486,352.5323606690045,8337334
2024-06-20,340.94970703125,347.8611719219554,340.3777179114352,345.57324453527144,14338604
