Date,Close,High,Low,Open,Volume
2024-05-13,221.44961547851562,225.34160793826888,217.7546830734236,225.04601033891782,32874369
2024-05-14,227.55856323242188,228.49460975103526,222.4349267310533,222.4349267310533,23191411
2024-05-15,229.43067932128906,231.05644359280942,226.17913574352966,228.39609522363125,33045920
2024-05-16,234.40652465820312,236.475692985716,224.15925064270996,231.30278720165344,55556781
2024-05-17,244.55526733398438,245.98397158729173,234.35726246267802,237.4609998072671,82231249
2024-05-21,270.12420654296875,278.84425370633016,267.06972283830487,278.84425370633016,127035921
2024-05-22,279.4354553222656,280.3222331743069,260.41884993345184,272.93236762489636,85801218
2024-05-23,284.26348876953125,288.9929905930337,279.0413292531873,282.09578289325304,70631009
2024-05-24,292.835693359375,295.496026393069,281.80015094494615,283.7707813711346,63609206
2024-05-27,290.1260986328125,298.74760740440047,285.3965672078796,297.3188882087628,49890427
2024-05-28,284.8546447753906,291.40698517369316,280.8640999714186,291.3577314389695,33893805
2024-05-29,287.85986328125,289.63344889002246,280.81486479244967,281.2089849045867,31645904
2024-05-30,286.3819274902344,291.9489537292218,285.3966120472475,288.6974247951416,42769599
2024-05-31,291.6040954589844,292.8357396701316,282.0957780933771,289.8797935633783,51397345
2024-06-03,313.9707336425781,318.2568614750932,304.758029007043,318.2568614750932,67256146
2024-06-04,251.79733276367188,307.41837951124705,226.6717921305411,307.41837951124705,268052657
2024-06-05,256.5268249511719,260.615877122765,226.62250184588265,260.615877122765,193487058
2024-06-06,269.63153076171875,277.36626202204695,263.07918991078697,263.07918991078697,95502477
2024-06-07,279.04132080078125,280.37147247561035,264.7542481411464,269.97640749930656,60109827
2024-06-10,279.23834228515625,287.7120596447448,276.9721291855918,284.6575762853141,42363741
2024-06-11,281.99725341796875,286.2340972182088,281.1597293915668,282.78549363726654,32269277
2024-06-12,286.2341003417969,288.69738864077965,281.84943514183266,283.67227449696736,33990756
2024-06-13,296.48138427734375,298.55055253653416,282.8347605980073,289.5841767930014,49511492
2024-06-14,305.0536193847656,305.9403971306774,297.0725595326868,300.5211630430165,67366844
2024-06-18,313.57659912109375,316.2862162384009,307.66470722878717,308.4036937153255,64859245
2024-06-19,304.7580261230469,315.2023748604997,299.63440433805516,315.2023748604997,58698689
2024-06-20,307.31982421875,308.74854337649316,297.81153795387803,305.250656154563,39505506
2024-06-21,300.471923828125,309.38901559373625,299.63439977839454,308.10811768433985,37620968
2024-06-24,305.2013854980469,307.31980718011107,293.08202047456626,300.32406319354914,39139609
2024-06-25,305.15216064453125,310.32506597303615,304.65950299419745,306.33452096367034,29124110
2024-06-26,302.343994140625,306.9257040947657,301.3586788786835,305.4477312018535,24238007
2024-06-27,300.02850341796875,303.6248981839685,296.7769750146125,301.6050138833133,39996580
2024-06-28,301.407958984375,305.25068282826186,298.3042216515986,301.5064965330773,24256902
2024-07-01,303.1322326660156,307.9110176742064,301.35867723198635,306.3837910543165,39495237
