Date,Close,High,Low,Open,Volume
2024-09-09,1628.6060791015625,1646.8338325684106,1623.3848658300137,1639.421473838467,1418238
2024-09-10,1658.76806640625,1668.278243462811,1628.9790947608028,1631.1234627633241,2307528
2024-09-11,1658.441650390625,1675.3174077386348,1653.7331689777964,1657.9288049169436,2303930
2024-09-12,1685.3404541015625,1691.4940312211115,1656.9033637362368,1678.254513363478,3349489
2024-09-13,1690.188720703125,1696.901692863614,1674.1986627575893,1682.9162393510019,1599349
2024-09-16,1689.302734375,1700.8640641932807,1685.8995849386251,1695.9691559641371,836199
2024-09-17,1691.074462890625,1704.3606440601309,1684.9674358450404,1689.3961629015425,830317
2024-09-18,1637.6966552734375,1685.8065940319236,1622.40586954653,1685.8065940319236,2629136
2024-09-19,1619.04931640625,1655.8776769003744,1605.063863054051,1655.8776769003744,4167373
2024-09-20,1641.006591796875,1646.6473232613405,1604.9707160677635,1629.7715649454549,4644317
2024-09-23,1634.246826171875,1644.6892520881418,1615.3198011579964,1644.6892520881418,1541597
2024-09-24,1655.5047607421875,1662.8704558352754,1620.7742171594211,1631.6362757004383,1907389
2024-09-25,1661.8448486328125,1663.3832712848932,1636.298064071983,1658.4883625462164,2240579
2024-09-26,1663.1966552734375,1686.0862253923178,1658.581501339248,1661.7048963926627,4303250
2024-09-27,1686.086181640625,1704.8733289894424,1675.037696892511,1687.5779404826906,4099016
2024-09-30,1674.6181640625,1697.554284830647,1668.1382828587978,1685.7133131674796,2117894
2024-10-01,1693.638427734375,1699.1859454595779,1668.9307930880989,1668.9307930880989,1642542
2024-10-03,1658.2552490234375,1686.9254283872788,1650.2834950893907,1657.742403541772,3552386
2024-10-04,1656.43701171875,1685.6200355057515,1647.719435544009,1657.742343413353,2982759
2024-10-07,1656.76318359375,1682.1700875547513,1648.3253626766918,1664.2220911786312,3419048
2024-10-08,1668.41796875,1672.6602685799348,1625.1097258276625,1654.012996912377,2353030
2024-10-09,1687.29833984375,1701.5635482671169,1669.0706999849085,1671.774577153157,2499596
2024-10-10,1686.3192138671875,1715.5021222086916,1675.4571566718935,1696.9015164957407,3753869
2024-10-11,1715.22265625,1727.4832599006452,1678.860477190939,1681.9838723729733,2977110
2024-10-14,1730.3734130859375,1739.3240797714584,1708.4628712072833,1721.1896555293672,1751092
2024-10-15,1743.613037109375,1755.4074586783076,1706.1786181357666,1706.2252818384295,5696544
2024-10-16,1739.0911865234375,1757.5053674288592,1728.6487598393464,1742.5875499864921,2144442
2024-10-17,1741.46875,1750.0931131632876,1726.2245143305172,1743.4266907661797,2399099
2024-10-18,1732.0516357421875,1747.1559927943442,1718.3459377598438,1740.7226618543834,2366406
2024-10-21,1718.905517578125,1760.768666160667,1715.5490313664957,1748.4615121133868,1284980
2024-10-22,1710.599853515625,1738.050159764607,1707.5498194879603,1717.2161269994644,2089660
2024-10-23,1732.1849365234375,1750.250525052803,1683.1497676580173,1683.1497676580173,2522186
2024-10-24,1731.3870849609375,1748.3264365027062,1724.630017554938,1731.4809092527762,1621637
2024-10-25,1738.3787841796875,1756.397517366626,1726.9763251697532,1745.5581187088746,4078295
2024-10-28,1756.5850830078125,1761.324412747332,1731.5747796299381,1731.5747796299381,2418907
2024-10-29,1756.5850830078125,1760.479764979155,1737.299436299349,1756.5850830078125,1719955
2024-10-30,1725.66259765625,1754.4266767795532,1722.3779452027948,1746.4966331086173,1732047
2024-10-31,1657.388671875,1730.4487007951857,1648.4731870656876,1726.7886367510255,3616088
2024-11-01,1649.2708740234375,1671.700379888333,1643.2646297349913,1667.6649040771442,242223
2024-11-04,1654.479248046875,1672.4510106437638,1637.6337206411872,1654.526217473016,2843690
2024-11-05,1664.4271240234375,1673.6240812335957,1653.1184901742884,1660.15703043901,1818350
2024-11-06,1725.2872314453125,1738.9889019867169,1673.295851183117,1680.8974527213302,3477029
2024-11-07,1719.23388671875,1747.95122410773,1702.576007244621,1736.220323069611,2173869
2024-11-08,1724.4425048828125,1740.0680884512183,1715.573989252963,1725.8032436206552,1521324
2024-11-11,1752.408935546875,1758.6966525684056,1721.1577699095283,1733.0763193298906,1679869
2024-11-12,1757.6171875,1776.4804509854382,1749.7340001235223,1774.6504764871333,2711052
2024-11-13,1750.0159912109375,1763.9522801207017,1744.713600501544,1751.189081431618,1254074
2024-11-14,1744.5726318359375,1780.281540396774,1732.7479065090558,1756.8197383356674,2462563
2024-11-18,1722.0960693359375,1750.2971979300885,1703.3266298881344,1744.572427250855,2483933
2024-11-19,1708.5352783203125,1750.2503136996743,1705.4852442615866,1723.9730971937274,2354204
2024-11-21,1723.3631591796875,1726.3663385330692,1708.2068123693975,1722.0962447997886,1841245
2024-11-22,1781.5953369140625,1784.973813333378,1723.5038949457144,1732.7478215928602,2765950
2024-11-25,1775.3076171875,1801.8194538846878,1762.9198313510537,1800.9279512178186,6531524
2024-11-26,1782.6748046875,1797.127184039014,1772.914671490419,1773.806174202248,2079873
2024-11-27,1774.69775390625,1799.051059672664,1770.9907202848926,1780.046999183164,1631975
2024-11-28,1727.6331787109375,1783.5660886501398,1722.096170835573,1769.1135965115943,3631255
2024-11-29,1734.3433837890625,1757.1013318671214,1721.1108357331243,1728.6655818467866,2482280
2024-12-02,1756.350341796875,1762.9666151973356,1722.5183804925355,1734.3432192984285,2014744
2024-12-03,1774.4161376953125,1779.6247037170615,1756.8667551045473,1768.081450968118,2954648
2024-12-04,1780.8914794921875,1793.4200582430378,1762.075069373343,1766.2043692377797,3730643
2024-12-05,1805.6202392578125,1818.8526723612479,1768.0813569447603,1769.0198290025864,3881814
2024-12-06,1804.400146484375,1820.0257288709515,1797.4555450321857,1807.4971500419217,2250408
2024-12-09,1792.3876953125,1807.5440410210365,1784.0352716024472,1797.1738795995193,1379520
2024-12-10,1817.21044921875,1823.2636630704365,1794.5463248262354,1798.5348312979763,2695207
2024-12-11,1812.095703125,1815.7557670296292,1798.1124466768194,1807.7317851833106,1387117
2024-12-12,1817.069580078125,1829.0820684241883,1803.2740864428313,1806.51176926757,2306173
2024-12-13,1847.663818359375,1853.482299247105,1794.6870023869205,1819.6973054380437,2569918
2024-12-16,1834.1497802734375,1858.1746416167696,1830.255098390457,1849.587599527686,1371189
2024-12-17,1830.5836181640625,1842.4083434719544,1818.7588928561706,1825.6097848708437,1987909
2024-12-18,1839.733642578125,1850.6198953413111,1826.970445733025,1829.0820078251782,3460812
2024-12-19,1815.2396240234375,1826.4543195758906,1792.4816760422725,1792.4816760422725,1916115
2024-12-20,1793.7486572265625,1837.1999620507947,1779.718544906639,1834.337576271211,3786921
2024-12-23,1785.9124755859375,1820.0728842631352,1782.2993807726812,1800.4587937002739,2058339
2024-12-24,1780.234619140625,1805.291893155666,1773.0084297341011,1791.1678421088616,1310301
2024-12-26,1783.8009033203125,1791.4494741012606,1770.2400268487486,1788.352470244567,1065107
2024-12-27,1775.5892333984375,1785.8186023167195,1766.86139694532,1783.097010283843,1328546
2024-12-30,1810.265625,1847.8045072068758,1750.8604126433652,1771.8352401645416,6262203
2024-12-31,1799.4263916015625,1809.1865241590258,1762.9667741548717,1797.3616842869485,1968650
2025-01-01,1794.3116455078125,1817.7734474813428,1790.5109023238485,1799.42638707379,880695
2025-01-02,1850.8546142578125,1854.702441483175,1792.5286653801384,1794.3116707075037,3487645
2025-01-03,1826.876708984375,1869.5302194659869,1821.5743187869634,1858.17473013817,2853344
2025-01-06,1832.8829345703125,1851.9808184124433,1811.251107386246,1831.193639009022,1789037
2025-01-07,1798.0185546875,1859.1130598921839,1791.449250588941,1839.405147596507,2494547
2025-01-08,1813.3626708984375,1819.22812138006,1777.982319417122,1789.0093663225723,2372138
2025-01-09,1815.755615234375,1824.8117781064714,1801.8661842403621,1808.2478394667069,2742139
2025-01-10,1872.3455810546875,1879.149503479006,1816.1780512637806,1816.8819053076754,4802079
2025-01-13,1866.996337890625,1888.393432109294,1844.4730084649243,1872.1579342173482,5694121
2025-01-14,1701.966064453125,1819.6973395396874,1687.1381599574383,1816.9757476310388,15819311
2025-01-15,1713.368408203125,1730.1202262594975,1701.027592160338,1723.0347163244192,3350594
2025-01-16,1681.9764404296875,1724.8645649658185,1675.4541058596049,1720.2191743939836,5362008
2025-01-17,1695.86474609375,1699.8462705112652,1659.0352402054184,1680.791633847206,2424374
2025-01-20,1702.784912109375,1705.4393386917775,1670.9323717295301,1697.002178185352,3401004
2025-01-21,1708.66259765625,1726.0582459734371,1698.2346747092733,1698.2346747092733,4005357
2025-01-22,1732.646728515625,1736.2017022014138,1710.226787048023,1714.1608653495227,3009261
2025-01-23,1713.0233154296875,1733.8317150588878,1710.368888796085,1722.5506911705756,3750930
2025-01-24,1699.6092529296875,1734.2584438989493,1697.9502651542855,1706.3874261278338,3171259
2025-01-27,1622.9166259765625,1687.1905998797515,1618.5085509521298,1682.687632974608,4174844
2025-01-28,1605.1890869140625,1640.5018248367253,1603.0561027442373,1622.9165090590025,5079829
2025-01-29,1629.5999755859375,1634.43471676705,1607.7961364710588,1607.7961364710588,3733620
2025-01-30,1624.0068359375,1642.8244744315575,1609.5499422354403,1632.443997045686,2543744
2025-01-31,1635.7144775390625,1647.801388303677,1620.1674848977057,1620.1674848977057,2033832
2025-02-01,1605.900146484375,1641.8764346461157,1600.2121884684918,1636.2359225690857,569018
2025-02-03,1604.0042724609375,1612.1569897085164,1575.090483861612,1578.4084596025182,2659929
2025-02-04,1642.4453125,1645.6210658941568,1604.0515961388232,1606.9429053452877,3647768
2025-02-05,1623.769775390625,1655.954206945469,1621.068018504145,1640.0278783696904,2681942
2025-02-06,1633.8660888671875,1638.5586083689427,1623.7699393251253,1634.19786330397,2057798
2025-02-07,1635.9041748046875,1640.9759143070874,1612.204349352534,1633.534192259472,2428098
2025-02-10,1643.6776123046875,1649.5077923011463,1623.058764900923,1634.2924586179245,1823071
2025-02-11,1633.5814208984375,1658.039685532925,1625.807924922222,1652.162175474986,1702553
2025-02-12,1627.9884033203125,1651.7830041563245,1610.7823074570779,1634.2451338919068,2214307
2025-02-13,1614.52685546875,1639.980444379326,1611.8250985625864,1622.9640163147467,1838463
2025-02-14,1622.2530517578125,1633.771190068781,1611.540684367637,1622.0160535033556,1460459
2025-02-17,1620.973388671875,1630.690317730099,1605.995051737303,1622.2531561839617,1127023
2025-02-18,1635.761962890625,1638.6059419625878,1612.7731320589255,1617.2760989228666,1511900
2025-02-19,1623.2484130859375,1641.5446080219447,1614.858582701949,1633.5814439086562,1294110
2025-02-20,1599.7857666015625,1625.3815797321047,1595.9937942859267,1616.5177518668568,1681532
2025-02-21,1612.251708984375,1615.5223543895245,1597.5104867172784,1602.1082297945168,1222563
2025-02-24,1558.5477294921875,1602.1079557275445,1552.4331060269012,1597.3679913614867,4455420
2025-02-25,1551.0113525390625,1566.0370187196709,1546.4136095492843,1550.9165763816884,1951519
2025-02-27,1544.4700927734375,1573.6683223933094,1531.198191259277,1535.7486037814224,2266866
2025-02-28,1493.1363525390625,1530.961178928889,1481.1915487088052,1528.1646459957171,4910121
2025-03-03,1490.624267578125,1520.012051588203,1486.879625666338,1493.1364722588314,1784684
2025-03-04,1455.64306640625,1478.868891952947,1443.7931554130373,1478.868891952947,3246644
2025-03-05,1491.1455078125,1499.1561179062205,1451.4246946288908,1452.3252416688824,3112003
2025-03-06,1502.9954833984375,1511.764418810848,1493.2312247506734,1497.8289677414684,2011489
2025-03-07,1476.92578125,1504.4650266722015,1474.6980206434616,1500.3412798946838,2091986
2025-03-10,1468.7257080078125,1490.6716549764799,1466.5452776605111,1476.025208349978,1855766
2025-03-11,1486.3109130859375,1492.0936476741422,1443.4142266271429,1450.3819525539884,1846190
2025-03-12,1460.47802734375,1483.6090802375006,1428.7202610894649,1475.0771430348568,3113860
2025-03-13,1454.932373046875,1467.445835358391,1449.623634966893,1460.478109395801,1983351
2025-03-17,1464.79150390625,1467.0667104009847,1440.0489081153078,1448.533399737349,2029100
2025-03-18,1464.79150390625,1464.79150390625,1464.79150390625,1464.79150390625,0
2025-03-19,1464.1278076171875,1480.1489131734172,1445.7841653964808,1477.4471561477299,4522829
2025-03-20,1480.7650146484375,1499.81965014328,1466.5925660786456,1467.3508910192666,4608677
2025-03-21,1485.2205810546875,1509.252296088984,1442.3713439094884,1455.264025515157,8109210
2025-03-24,1520.722900390625,1527.1218527463352,1478.8689888752144,1508.2567700644013,2487843
2025-03-25,1540.39404296875,1572.673139253563,1534.7534144748224,1537.644839777928,4906013
2025-03-26,1548.451904296875,1559.4011548266342,1537.644760150224,1540.393963198677,3096513
2025-03-27,1545.370849609375,1559.4485228567605,1529.6341885717163,1541.1048810058155,3383080
2025-03-28,1509.6788330078125,1541.0100475420008,1499.3456862968683,1532.0514443745885,2211077
2025-04-01,1450.7611083984375,1502.568950563816,1446.7321380262633,1494.9850063338408,4126827
2025-04-02,1448.106689453125,1458.5346119923602,1428.056615244691,1436.2093315400973,3167863
2025-04-03,1393.64453125,1421.9895460115242,1388.809789937922,1421.9895460115242,3966161
2025-04-04,1348.140869140625,1380.467408422899,1345.2968900415076,1373.6419048737396,4421312
2025-04-07,1302.63720703125,1311.7853629688539,1234.9979270877502,1275.0506328405481,6484139
2025-04-08,1330.365966796875,1350.1790438406704,1300.6464090920833,1308.230353168422,3938359
2025-04-09,1308.2303466796875,1316.4778395330777,1286.4739535073224,1308.8465652771943,3306801
2025-04-11,1318.2318115234375,1350.8901265394747,1289.2705769078495,1289.2705769078495,4859622
2025-04-15,1352.31201171875,1354.4924419029862,1332.8781552587188,1346.150057231423,3265147
2025-04-16,1357.2415771484375,1361.4127696321318,1332.4042060074933,1341.4101398083264,2553111
2025-04-17,1363.2139892578125,1367.1007375710014,1312.0223651827625,1346.1501145661293,3549969
2025-04-21,1404.9256591796875,1421.0415405602912,1355.6300220154878,1360.3699871274302,2840104
2025-04-22,1402.934814453125,1421.8946737856309,1388.335699622736,1412.509520271681,2608145
2025-04-23,1511.1009521484375,1516.788910563049,1463.4168544838876,1474.1292224534632,13293318
2025-04-24,1504.1805419921875,1519.9173193654142,1494.1318387006902,1512.0489306788008,3193118
2025-04-25,1496.12255859375,1533.8527276009634,1486.5478521035193,1507.3089226733819,3800415
2025-04-28,1485.6702880859375,1504.9447575741863,1473.9712719127308,1500.725442184782,2618810
2025-04-29,1504.56103515625,1515.8764549648783,1484.519376541073,1491.1360163594447,2231069
2025-04-30,1503.122802734375,1522.6849985066974,1490.1772474955144,1506.4790577963017,3682256
2025-05-02,1507.821533203125,1516.068307670284,1493.1498575964658,1502.6432878680168,1370848
2025-05-05,1504.1776123046875,1532.0824525930022,1499.0953534113846,1515.1094379901713,1012225
2025-05-06,1514.246337890625,1518.753379119702,1500.8213179056793,1512.040869127229,2055057
2025-05-07,1499.0953369140625,1513.5751567064074,1481.546870844413,1488.2593809388536,5469936
2025-05-08,1515.780517578125,1532.3700524530905,1491.9032555877814,1497.7527048422155,2789018
2025-05-09,1504.9447021484375,1512.9037505797344,1493.3416730475676,1501.6843168741163,2035161
2025-05-12,1601.7008056640625,1606.2077297845854,1528.5344007621666,1533.1373115269892,4028207
2025-05-13,1553.0830078125,1618.769712948852,1548.8636923923646,1615.7970533540583,3118470
2025-05-14,1570.4395751953125,1574.8507467313248,1550.5897715107842,1563.0558612013472,1569126
2025-05-15,1626.3453369140625,1632.6742517241664,1558.2613045314574,1582.2345553704029,4961582
2025-05-16,1591.7279052734375,1623.947929353214,1589.905914890835,1622.4136647888215,2586263
2025-05-19,1581.8509521484375,1595.6595679749832,1570.8232568168796,1592.78277788849,1642018
2025-05-20,1571.0150146484375,1597.5773279604416,1569.1930242964102,1592.5909389456224,2421580
2025-05-21,1584.15234375,1589.4264586958989,1561.5216193935196,1577.439833818856,1420835
2025-05-22,1565.9326171875,1573.3163310214193,1547.7129480346753,1571.1108623580997,2202093
2025-05-23,1580.50830078125,1602.1802113517929,1555.8638478264122,1565.9326123269839,1459454
2025-05-26,1604.865234375,1606.9749506219957,1578.01519421127,1584.535965073787,1078813
2025-05-27,1584.248291015625,1606.687277297042,1574.0836560328826,1605.05714305659,2740015
2025-05-28,1589.23486328125,1598.3446990118694,1579.3578366663469,1595.6596479737714,1775441
2025-05-29,1596.3306884765625,1606.6871790677017,1587.604449083095,1601.4130641856532,2374051
2025-05-30,1569.3848876953125,1596.3307985391575,1560.466908514017,1596.3307985391575,4408910
2025-06-02,1564.494384765625,1568.0423791464434,1539.7539425233444,1558.3572090021166,1883100
2025-06-03,1563.4395751953125,1583.8647150034976,1550.589889128203,1579.2619210027433,2380133
2025-06-04,1559.3160400390625,1577.056244930418,1555.5761896505892,1564.0148204216632,1659720
2025-06-05,1565.3572998046875,1585.9742940723036,1557.8775992476376,1567.7546247195266,1409322
2025-06-06,1570.4395751953125,1572.453421790832,1555.38442139177,1564.206530350031,1261281
2025-06-09,1580.6043701171875,1589.9059443197057,1571.6862742702035,1580.316644293652,1299786
2025-06-10,1599.591064453125,1615.7011348213027,1581.2755253813098,1585.3989710877127,3055223
2025-06-11,1651.1815185546875,1654.5377734086287,1597.577310476077,1607.1666100587665,5085821
2025-06-12,1631.3316650390625,1655.11317580149,1625.3863458768978,1654.1542458039225,3607962
2025-06-13,1625.674072265625,1640.7292264099292,1596.23485109591,1597.5773765043493,1988422
2025-06-16,1652.236328125,1658.3735033065443,1614.2627249584596,1622.5094992382471,2116100
2025-06-17,1658.565185546875,1667.3874111478,1649.3594816189816,1657.0309210683722,1777245
2025-06-18,1645.4281005859375,1673.3329417038324,1639.7703898645004,1656.9352612165656,1794428
2025-06-19,1643.5101318359375,1649.0718555389462,1627.495930782804,1649.0718555389462,2514527
2025-06-20,1668.4422607421875,1671.031324811322,1638.9071711527313,1643.5100817832813,2719770
2025-06-23,1633.2496337890625,1658.7572670683683,1629.4139135433795,1658.181815386002,2221446
2025-06-24,1622.3177490234375,1661.4420210577741,1619.8244374882768,1649.263657419509,3601071
2025-06-25,1646.5787353515625,1650.030860057095,1631.1399852400916,1632.0989152725667,1307518
2025-06-26,1653.2911376953125,1655.9761884337884,1632.7700129280502,1639.7702485310815,2971055
2025-06-27,1652.524169921875,1680.5248800157879,1640.5375445294658,1663.7436044664148,6478283
2025-06-30,1657.6064453125,1663.5518818003004,1642.9348859206502,1654.1543205765877,1855229
2025-07-01,1647.7294921875,1673.332876774417,1643.6060462987682,1657.606401111406,1639826
2025-07-02,1648.0169677734375,1667.0996969479793,1640.7291236571716,1651.2773529734945,2069447
2025-07-03,1641.5921630859375,1659.428236291156,1636.4139180761963,1645.523752369618,1839063
2025-07-04,1655.017333984375,1657.9899936153388,1636.126342481173,1644.5649734241215,768500
2025-07-07,1640.1539306640625,1654.6337505639078,1633.3455509291034,1654.6337505639078,1366412
2025-07-08,1637.9483642578125,1648.3048554262311,1618.1944290098697,1630.1810544099428,2139193
2025-07-09,1605.248779296875,1643.8937041397376,1602.3719893698196,1639.770258421539,2894808
2025-07-10,1595.371826171875,1610.9065627175496,1581.2756017119339,1606.2077822119402,2740853
2025-07-11,1571.0150146484375,1587.508563288422,1563.0558490849457,1575.7136778498752,2548153
2025-07-14,1553.2747802734375,1574.9465737382102,1541.0004300872035,1572.6451184461816,3334703
2025-07-15,1502.0679931640625,1554.8091437874011,1486.3415175668172,1524.6987180201543,14685607
2025-07-16,1498.615966796875,1509.3559368052604,1495.9309157663317,1502.0680916526492,5218099
2025-07-17,1480.491943359375,1502.4514621828941,1479.0535484633829,1499.3828161706522,4966082
2025-07-18,1496.824951171875,1497.9846340215815,1478.6558000342063,1492.1859838253688,3902458
2025-07-21,1479.04248046875,1498.661177244911,1474.7901131662927,1496.8250322956687,3368842
2025-07-22,1469.0880126953125,1488.1269850748508,1467.348488410002,1481.651754864756,3218227
2025-07-23,1478.4625244140625,1484.454415620914,1467.0584654378565,1472.9537360717918,3471536
2025-07-24,1456.620849609375,1486.2906799025195,1451.2087998083928,1478.6557670530337,4654421
2025-07-25,1440.0947265625,1461.4530641371007,1436.7121806759485,1450.7255850630906,2733655
2025-07-28,1416.900146484375,1444.0571345390333,1414.387421670299,1440.0947471813938,4404841
2025-07-29,1422.98876953125,1427.9175985609565,1411.9713106582453,1416.9001396879519,6223556
2025-07-30,1426.9510498046875,1434.489341618992,1419.5094965313033,1430.8168162789298,1642426
2025-07-31,1418.6397705078125,1432.943036636319,1410.5216367733422,1415.8370660314808,2306285
