Date,Close,High,Low,Open,Volume,CPI,GDP,WPI,REPO_RATE
2024-05-13,1389.1282958984375,1402.183313548131,1362.127997590664,1399.8096410490964,3624862,313.175,29147.044,255.313,6.5
2024-05-14,1405.3975830078125,1413.655876819671,1387.3974652120255,1391.5513014018245,1279355,313.175,29147.044,255.313,6.5
2024-05-15,1401.5404052734375,1414.1504119596966,1391.9469582825566,1405.3976079352335,2516309,313.175,29147.044,255.313,6.5
2024-05-16,1393.2821044921875,1409.3536815626387,1370.4357636949608,1404.6063366590608,5666243,313.175,29147.044,255.313,6.5
2024-05-17,1396.842529296875,1401.540374823022,1379.6830545210528,1392.540315961034,3673405,313.175,29147.044,255.313,6.5
2024-05-21,1391.0567626953125,1405.249176903155,1384.6281320820742,1404.4085339689611,3010012,313.175,29147.044,255.313,6.5
2024-05-22,1389.5238037109375,1397.6338413337644,1376.5676639641022,1393.5293835881262,6739695,313.175,29147.044,255.313,6.5
2024-05-23,1425.029541015625,1435.0681188531178,1391.155603682255,1393.084265253097,6444146,313.175,29147.044,255.313,6.5
2024-05-24,1425.96923828125,1432.8428797315369,1412.1723353533455,1425.1779739038095,2155290,313.175,29147.044,255.313,6.5
2024-05-27,1449.0133056640625,1459.398016580045,1423.496659851358,1431.9527091592345,3253683,313.175,29147.044,255.313,6.5
2024-05-28,1443.326416015625,1462.562928828541,1433.1889602910514,1456.6288084044006,2381333,313.175,29147.044,255.313,6.5
2024-05-29,1444.2166748046875,1455.491528666677,1423.4472516436545,1437.0462787133786,4383563,313.175,29147.044,255.313,6.5
2024-05-30,1430.914306640625,1461.4749306696906,1423.3482788477047,1441.9912832957566,3415942,313.175,29147.044,255.313,6.5
2024-05-31,1445.799072265625,1453.7607327107955,1430.6671365118818,1440.0133285736056,3546505,313.175,29147.044,255.313,6.5
2024-06-03,1512.904052734375,1518.0470298761302,1479.9697546656214,1498.316005738141,8265525,313.044,29147.044,255.914,6.5
2024-06-04,1376.221435546875,1505.189677583863,1348.5783727188311,1493.3708152394477,7911282,313.044,29147.044,255.914,6.5
2024-06-05,1484.4697265625,1499.1567721831673,1357.2817610710774,1385.1227020778344,11014467,313.044,29147.044,255.914,6.5
2024-06-06,1464.837646484375,1493.2225958024542,1454.7496897527883,1483.5301505270138,3279775,313.044,29147.044,255.914,6.5
2024-06-07,1475.7169189453125,1481.9477940863665,1447.3814679381337,1452.4255672094614,3964791,313.044,29147.044,255.914,6.5
2024-06-10,1469.5355224609375,1489.2665463104556,1463.8486567658877,1482.0466511360462,2416022,313.044,29147.044,255.914,6.5
2024-06-11,1464.788330078125,1474.6290322022303,1459.0024656615424,1468.694911348298,1737873,313.044,29147.044,255.914,6.5
2024-06-12,1467.953125,1475.8652860240863,1456.8266485598788,1474.6290108640728,5419536,313.044,29147.044,255.914,6.5
2024-06-13,1490.7005615234375,1493.420366827262,1464.9365393533933,1479.574085280519,2446832,313.044,29147.044,255.914,6.5
2024-06-14,1485.8543701171875,1499.255641188343,1479.5246171308486,1493.914908333307,2706742,313.044,29147.044,255.914,6.5
2024-06-18,1491.343505859375,1499.8985542886965,1482.6400802617998,1497.3765046183769,2811967,313.044,29147.044,255.914,6.5
2024-06-19,1511.4205322265625,1532.981219607231,1496.6347294004145,1499.5522905263774,11002582,313.044,29147.044,255.914,6.5
2024-06-20,1511.0743408203125,1523.832724300058,1496.3874164309511,1519.13487880895,3589441,313.044,29147.044,255.914,6.5
2024-06-21,1510.382080078125,1520.9151683603757,1494.6566362357505,1506.2776224893614,5249389,313.044,29147.044,255.914,6.5
2024-06-24,1474.03564453125,1492.3325171675403,1461.9695263547248,1490.6017319181617,4609137,313.044,29147.044,255.914,6.5
2024-06-25,1479.1290283203125,1485.6565366995974,1465.925513673816,1478.3377639646458,3309896,313.044,29147.044,255.914,6.5
2024-06-26,1481.4532470703125,1504.2995874677088,1465.282792416116,1481.552124935324,5605220,313.044,29147.044,255.914,6.5
2024-06-27,1486.25,1488.4257959934782,1468.6948926967227,1477.5960738645815,5166134,313.044,29147.044,255.914,6.5
2024-06-28,1464.5,1491.0,1460.5,1491.0,6425323,313.044,29147.044,255.914,6.5
2024-07-01,1456.9000244140625,1469.0,1452.949951171875,1468.949951171875,3166439,313.569,29511.664,257.321,6.5
2024-07-02,1429.449951171875,1460.449951171875,1420.6500244140625,1457.4000244140625,4644571,313.569,29511.664,257.321,6.5
2024-07-03,1455.5,1458.0,1421.9000244140625,1438.9000244140625,5907225,313.569,29511.664,257.321,6.5
2024-07-04,1442.8499755859375,1457.8499755859375,1436.199951171875,1455.449951171875,3010077,313.569,29511.664,257.321,6.5
2024-07-05,1434.25,1449.699951171875,1426.0,1437.0,4216309,313.569,29511.664,257.321,6.5
