Date,Close,High,Low,Open,Volume,CPI,GDP,WPI,REPO_RATE
2024-05-13,1081.424072265625,1085.416797997466,1060.8199804578023,1070.7276637653172,933422,313.175,29147.044,255.313,6.5
2024-05-14,1070.0867919921875,1082.853573470076,1066.8827915956515,1080.4875183395063,1194960,313.175,29147.044,255.313,6.5
2024-05-15,1053.7711181640625,1075.4103959839997,1041.053677018337,1070.6290655699945,1920081,313.175,29147.044,255.313,6.5
2024-05-16,1084.1845703125,1086.94498834894,1042.8775823921148,1055.8414865239258,2665288,313.175,29147.044,255.313,6.5
2024-05-17,1079.6988525390625,1085.6139305193915,1073.7345544477723,1077.5300387499697,1069069,313.175,29147.044,255.313,6.5
2024-05-21,1078.466552734375,1082.0649159346417,1073.5373210470427,1073.5866615009445,906092,313.175,29147.044,255.313,6.5
2024-05-22,1104.492919921875,1106.119590446929,1078.4665525487271,1084.4309710264006,2032291,313.175,29147.044,255.313,6.5
2024-05-23,1102.1268310546875,1115.1892946257683,1088.374323205557,1111.4923709735758,2087340,313.175,29147.044,255.313,6.5
2024-05-24,1090.1702880859375,1102.826487651697,1087.9368411037449,1102.826487651697,1424791,313.175,29147.044,255.313,6.5
2024-05-27,1079.896484375,1101.8338732935094,1078.6556804636334,1090.9147988734835,1881215,313.175,29147.044,255.313,6.5
2024-05-28,1087.490234375,1089.872480959785,1072.0545851659758,1080.9883733756922,981637,313.175,29147.044,255.313,6.5
2024-05-29,1063.4185791015625,1081.980956211707,1060.1428084716542,1077.0177408162403,1526469,313.175,29147.044,255.313,6.5
2024-05-30,1059.3486328125,1066.545295049466,1044.2605066604503,1063.120724936637,2743237,313.175,29147.044,255.313,6.5
2024-05-31,1052.4498291015625,1062.9222620996038,1040.587792724659,1061.8302577701388,4787041,313.175,29147.044,255.313,6.5
2024-06-03,1061.284423828125,1074.9332668290256,1055.5270452206605,1068.4810865013271,1323788,313.044,29147.044,255.914,6.5
2024-06-04,1079.0030517578125,1084.5618288939631,1021.3305117722734,1061.2843966234711,3223165,313.044,29147.044,255.914,6.5
2024-06-05,1133.9954833984375,1151.465977442424,1085.1078115113346,1100.8411801583177,6089603,313.044,29147.044,255.914,6.5
2024-06-06,1131.513916015625,1139.5543010481513,1111.3632122233105,1139.5543010481513,2655137,313.044,29147.044,255.914,6.5
2024-06-07,1127.295166015625,1140.5469272280802,1123.274912972943,1140.5469272280802,1877248,313.044,29147.044,255.914,6.5
2024-06-10,1124.71435546875,1135.037747161453,1117.3687720164362,1130.620533668263,1392359,313.044,29147.044,255.914,6.5
2024-06-11,1127.2454833984375,1136.377872648305,1118.4109355483365,1124.7143161894403,805013,313.044,29147.044,255.914,6.5
2024-06-12,1116.3760986328125,1133.5984323682292,1115.234534821108,1133.5984323682292,773116,313.044,29147.044,255.914,6.5
2024-06-13,1106.4000244140625,1124.664682503828,1095.9277119449418,1121.6867530708964,1605436,313.044,29147.044,255.914,6.5
2024-06-14,1104.2657470703125,1116.67378558372,1101.933060064242,1106.3999539290687,1107470,313.044,29147.044,255.914,6.5
2024-06-18,1118.6094970703125,1119.9992215993495,1104.2657320406888,1104.2657320406888,1161864,313.044,29147.044,255.914,6.5
2024-06-19,1097.4661865234375,1122.5801054085605,1094.8853386993042,1121.3888609858618,1201455,313.044,29147.044,255.914,6.5
2024-06-20,1095.133544921875,1100.1960007047371,1088.0361222317774,1099.8982804658974,1223872,313.044,29147.044,255.914,6.5
2024-06-21,1076.9185791015625,1096.8706822086433,1073.8414095669225,1095.183237320303,1634958,313.044,29147.044,255.914,6.5
2024-06-24,1093.843017578125,1095.877984405751,1069.2255413564203,1072.2034706618708,912255,313.044,29147.044,255.914,6.5
2024-06-25,1086.547119140625,1100.0470411421518,1081.9809850893776,1099.9974816902247,932314,313.044,29147.044,255.914,6.5
2024-06-26,1078.90380859375,1091.7089288059676,1075.1317163484523,1086.993874085472,1003738,313.044,29147.044,255.914,6.5
2024-06-27,1077.6134033203125,1088.3835575023754,1069.9204187370872,1082.0802975944434,2272855,313.044,29147.044,255.914,6.5
2024-06-28,1089.3760986328125,1095.8779592694802,1077.01774076756,1077.6133023805387,1129490,313.044,29147.044,255.914,6.5
2024-07-01,1086.49755859375,1089.376126659247,1079.995697789809,1082.080224074989,767705,313.569,29511.664,257.321,6.5
2024-07-02,1096.87060546875,1101.8338208781108,1072.0545284219456,1087.9368177319004,2026189,313.569,29511.664,257.321,6.5
2024-07-03,1137.9163818359375,1140.149828788141,1103.8687965568104,1105.8044021131525,4406793,313.569,29511.664,257.321,6.5
2024-07-04,1126.848388671875,1146.3042901973788,1124.9624637363793,1139.1076277861116,2113837,313.569,29511.664,257.321,6.5
2024-07-05,1129.0323486328125,1142.482590678531,1124.366853101364,1127.047062322986,1281630,313.569,29511.664,257.321,6.5
2024-07-08,1142.333740234375,1155.436580826391,1127.6425737274744,1129.6278599488255,1958676,313.569,29511.664,257.321,6.5
2024-07-09,1133.796875,1159.9034364151723,1131.613108697729,1152.8556947972068,1545936,313.569,29511.664,257.321,6.5
2024-07-10,1142.333740234375,1148.239918273993,1121.6867150634207,1133.7969125447612,1015150,313.569,29511.664,257.321,6.5
2024-07-11,1123.076416015625,1144.9145639908645,1117.2197975514512,1142.0855554194316,1883264,313.569,29511.664,257.321,6.5
2024-07-12,1143.7730712890625,1145.5101968041467,1121.736441795183,1126.6499769260888,1092749,313.569,29511.664,257.321,6.5
2024-07-15,1140.3485107421875,1148.4881361857492,1131.414722301676,1144.0212419654931,1201063,313.569,29511.664,257.321,6.5
2024-07-16,1167.596435546875,1170.3262040465595,1134.3428920052638,1140.3484311734703,2152821,313.569,29511.664,257.321,6.5
2024-07-18,1170.07666015625,1171.2532427973708,1147.1340256879496,1152.036291796274,2591377,313.569,29511.664,257.321,6.5
2024-07-19,1164.7821044921875,1176.6457163572345,1159.8798386151389,1176.547566831555,1402279,313.569,29511.664,257.321,6.5
2024-07-22,1181.2537841796875,1187.2346043303294,1159.1445734031915,1161.8407772439457,1719663,313.569,29511.664,257.321,6.5
2024-07-23,1232.335693359375,1237.9242791425263,1176.7927530224165,1191.2545410286025,5204189,313.569,29511.664,257.321,6.5
2024-07-24,1207.18701171875,1233.1200566867722,1193.607599938286,1232.4337370001156,3367339,313.569,29511.664,257.321,6.5
2024-07-25,1199.6864013671875,1210.863572630555,1185.2247349252157,1207.9222372817228,2529080,313.569,29511.664,257.321,6.5
2024-07-26,1204.7213134765625,1209.9822491635898,1196.532007963237,1207.1036811330714,802492,313.569,29511.664,257.321,6.5
2024-07-29,1192.5615234375,1213.0099484152856,1176.282151286509,1206.0614462557874,1944124,313.569,29511.664,257.321,6.5
2024-07-30,1186.1092529296875,1202.48786392096,1180.4511146111693,1197.1275669984568,1331004,313.569,29511.664,257.321,6.5
2024-07-31,1180.2030029296875,1184.2232560818522,1158.4145346584423,1184.2232560818522,2994289,313.569,29511.664,257.321,6.5
2024-08-01,1199.4603271484375,1207.0540714872293,1179.2600632621943,1180.20302578664,1675363,314.062,29511.664,255.463,6.5
2024-08-02,1184.8685302734375,1211.024653263153,1181.24535851078,1191.1717900949045,1262150,314.062,29511.664,255.463,6.5
2024-08-05,1190.576171875,1204.6716555859346,1142.5322210557545,1167.3482988371568,3718458,314.062,29511.664,255.463,6.5
2024-08-06,1176.877685546875,1203.18272882387,1174.1479169049228,1191.1717710337316,1304014,314.062,29511.664,255.463,6.5
2024-08-07,1190.774658203125,1198.864723836264,1173.8501657717995,1173.8501657717995,759323,314.062,29511.664,255.463,6.5
2024-08-08,1169.6314697265625,1186.2085618288231,1165.363055721371,1183.2306323849014,1298997,314.062,29511.664,255.463,6.5
2024-08-09,1177.4237060546875,1180.1534747390913,1171.3189263987504,1180.1534747390913,489864,314.062,29511.664,255.463,6.5
2024-08-12,1162.1866455078125,1175.636887452456,1157.471590557407,1167.3483414056686,787584,314.062,29511.664,255.463,6.5
