Date,Close,High,Low,Open,Volume,CPI,GDP,WPI,REPO_RATE
2024-05-13,2816.35888671875,2831.764861353054,2693.942618719165,2710.717917797808,2748823,313.175,29147.044,255.313,6.5
2024-05-14,2803.544921875,2824.9177503779893,2779.922523052024,2816.114336335953,999330,313.175,29147.044,255.313,6.5
2024-05-15,2752.240478515625,2811.4679364012663,2744.85534493346,2803.544768673245,1230520,313.175,29147.044,255.313,6.5
2024-05-16,2752.5830078125,2775.618655051413,2725.683687828349,2759.430107444829,1534319,313.175,29147.044,255.313,6.5
2024-05-17,2748.5234375,2776.2053301615915,2725.243490432507,2753.120966745244,1325150,313.175,29147.044,255.313,6.5
2024-05-21,2789.50830078125,2804.327284447823,2739.8178752746026,2753.5120738657647,921822,313.175,29147.044,255.313,6.5
2024-05-22,2822.716796875,2831.764749875465,2774.640471860543,2789.5084117321644,933846,313.175,29147.044,255.313,6.5
2024-05-23,2840.32373046875,2857.441480028183,2814.4515224676425,2821.9832845122146,1181894,313.175,29147.044,255.313,6.5
2024-05-24,2811.957275390625,2846.6328987004767,2804.376557455404,2846.6328987004767,755822,313.175,29147.044,255.313,6.5
2024-05-27,2809.560791015625,2834.992876565396,2793.176658978753,2824.8198990607502,817091,313.175,29147.044,255.313,6.5
2024-05-28,2847.61083984375,2857.1968269769022,2801.441873489164,2813.033130395293,1084544,313.175,29147.044,255.313,6.5
2024-05-29,2836.80224609375,2857.8815795687715,2818.168544200798,2832.742989611764,1758297,313.175,29147.044,255.313,6.5
2024-05-30,2820.71142578125,2847.268532864804,2812.2015072426466,2812.446046504146,1344426,313.175,29147.044,255.313,6.5
2024-05-31,2818.266357421875,2842.52470271523,2793.225677448009,2820.7117503182235,2520363,313.175,29147.044,255.313,6.5
2024-06-03,2803.83837890625,2885.563452587727,2797.578268972943,2885.563452587727,952701,313.044,29147.044,255.914,6.5
2024-06-04,2795.230712890625,2833.7212926617103,2715.119737005779,2817.0926209408785,2683847,313.044,29147.044,255.914,6.5
2024-06-05,2897.056884765625,2961.175132509102,2801.9311037093385,2801.9311037093385,2410576,313.044,29147.044,255.914,6.5
2024-06-06,2841.350830078125,2897.056829911193,2819.293339414716,2895.345054963157,1689408,313.044,29147.044,255.914,6.5
2024-06-07,2863.75048828125,2878.8142508763817,2825.7492283056527,2841.350786258419,1600180,313.044,29147.044,255.914,6.5
2024-06-10,2873.3857421875,2887.422154779253,2851.3282494771324,2864.044293128317,876867,313.044,29147.044,255.914,6.5
2024-06-11,2866.521484375,2884.200050873693,2859.1637536816243,2878.9161803046404,855430,313.044,29147.044,255.914,6.5
2024-06-12,2869.830078125,2881.879009997936,2830.1769374801534,2872.9904181233705,1701770,313.044,29147.044,255.914,6.5
2024-06-13,2873.97802734375,2892.74283233328,2869.0399207675578,2892.74283233328,726380,313.044,29147.044,255.914,6.5
2024-06-14,2885.4345703125,2895.063878267109,2869.1388183893164,2873.978066452442,982815,313.044,29147.044,255.914,6.5
2024-06-18,2882.37255859375,2891.75496027497,2869.039671994122,2885.4342808529022,741098,313.044,29147.044,255.914,6.5
2024-06-19,2855.904541015625,2883.8542727733934,2846.9665197889826,2881.879030120809,1018294,313.044,29147.044,255.914,6.5
2024-06-20,2879.409912109375,2888.298503846293,2836.843337455186,2849.287462334264,1129752,313.044,29147.044,255.914,6.5
2024-06-21,2855.065185546875,2891.7552210883578,2844.448256371089,2888.792357132325,1722379,313.044,29147.044,255.914,6.5
2024-06-24,2860.20068359375,2864.052310175292,2835.855674137223,2847.3121775424684,892125,313.044,29147.044,255.914,6.5
2024-06-25,2823.066162109375,2859.114340904581,2820.6465380577783,2840.398964794878,1217792,313.044,29147.044,255.914,6.5
2024-06-26,2827.905517578125,2838.2755411246258,2808.8443784546707,2824.7943658430872,960622,313.044,29147.044,255.914,6.5
2024-06-27,2845.188720703125,2867.064434529535,2809.782403112824,2825.337437506155,1628022,313.044,29147.044,255.914,6.5
2024-06-28,2880.940673828125,2895.7055635906786,2826.769550722158,2829.5349385018058,1206712,313.044,29147.044,255.914,6.5
2024-07-01,2891.5576171875,2902.618927243877,2852.2502422185494,2853.5341980997528,1104110,313.569,29511.664,257.321,6.5
2024-07-02,2889.384765625,2899.655929964956,2875.953020455706,2891.5574841063217,1064295,313.569,29511.664,257.321,6.5
2024-07-03,2889.33544921875,2912.445690445741,2879.903617884357,2893.433981034125,925189,313.569,29511.664,257.321,6.5
2024-07-04,2898.56982421875,2931.704568969877,2886.8172265178205,2903.60678958686,968666,313.569,29511.664,257.321,6.5
2024-07-05,2899.55712890625,2910.420962646803,2877.039557320606,2900.7916554676763,817429,313.569,29511.664,257.321,6.5
2024-07-08,2862.274658203125,2899.5573633729946,2854.916927525749,2899.5573633729946,828260,313.569,29511.664,257.321,6.5
2024-07-09,2869.0400390625,2877.138485957669,2854.225718723106,2872.941095194841,685431,313.569,29511.664,257.321,6.5
2024-07-10,2959.35791015625,2977.18452353163,2858.52191621312,2864.151309616269,2299950,313.569,29511.664,257.321,6.5
2024-07-11,2984.640869140625,2992.4924099132377,2936.1979982416024,2961.8761509339274,1968980,313.569,29511.664,257.321,6.5
2024-07-12,2962.0244140625,3014.220297776437,2934.1241115028065,2987.554521878677,1879930,313.569,29511.664,257.321,6.5
2024-07-15,2919.90234375,2961.876248573059,2896.248862079289,2961.876248573059,2425341,313.569,29511.664,257.321,6.5
2024-07-16,2937.6298828125,2978.616163347726,2905.087811912441,2922.371183222476,2085611,313.569,29511.664,257.321,6.5
