Date,Close,High,Low,Open,Volume,CPI,GDP,WPI,REPO_RATE
2024-05-13,211.8291015625,212.43840621741532,208.5716288290123,211.7822286728301,7111608,313.175,29147.044,255.313,6.5
2024-05-14,213.89138793945312,215.55526830770268,211.9462845263112,212.18063467978843,4909420,313.175,29147.044,255.313,6.5
2024-05-15,214.8053436279297,215.48496479025172,213.0945903788409,213.89138661717723,4793424,313.175,29147.044,255.313,6.5
2024-05-16,217.6878662109375,219.1173964449141,213.77421573457067,216.5395447220328,14621472,313.175,29147.044,255.313,6.5
2024-05-17,216.07086181640625,217.66444014912625,215.6255907615053,217.66444014912625,6876820,313.175,29147.044,255.313,6.5
2024-05-21,216.0239715576172,217.85189991892287,215.46153976376843,217.00824507635056,8467448,313.175,29147.044,255.313,6.5
2024-05-22,216.21144104003903,217.21915812032728,215.06313389584705,216.96136437511015,7765884,313.175,29147.044,255.313,6.5
2024-05-23,218.3206024169922,219.35174883809788,216.4223718504096,216.77389708893224,13171332,313.175,29147.044,255.313,6.5
2024-05-24,217.3128967285156,220.52349672540757,216.53954407468288,218.88304563393268,8205526,313.175,29147.044,255.313,6.5
2024-05-27,212.0634613037109,216.6098457354718,211.6650631788849,216.53954354958444,40983758,313.175,29147.044,255.313,6.5
2024-05-28,213.7507781982422,214.31322431153265,212.36812081710127,212.78994825026973,15778126,313.175,29147.044,255.313,6.5
2024-05-29,211.29010009765625,213.49299733939245,210.68079539858812,212.78994685419136,9756036,313.175,29147.044,255.313,6.5
2024-05-30,204.7985992431641,210.680782213103,203.93150083829715,210.44643206603612,20724568,313.175,29147.044,255.313,6.5
2024-05-31,205.38449096679688,207.23584869390075,204.11899435041784,205.0798243084693,21438004,313.175,29147.044,255.313,6.5
2024-06-03,208.1498107910156,211.17291921212257,206.95461641686776,211.00888554629688,8964424,313.044,29147.044,255.914,6.5
2024-06-04,205.3610382080078,208.99346561479237,195.4480295005349,208.99346561479237,17730732,313.044,29147.044,255.914,6.5
2024-06-05,211.61819458007807,213.25864570085392,205.78286987187903,206.087536522902,12267428,313.044,29147.044,255.914,6.5
2024-06-06,216.07086181640625,216.539562167418,212.13378172862767,213.23523041422516,15425568,313.044,29147.044,255.914,6.5
2024-06-07,227.10873413085935,227.97583258280136,219.49235393769075,220.28915020241556,72672440,313.044,29147.044,255.914,6.5
2024-06-10,222.7498321533203,228.9132386409775,221.8593043857575,228.9132386409775,18311752,313.044,29147.044,255.914,6.5
2024-06-11,223.12478637695312,224.6012038593448,222.3280043981057,224.6012038593448,9371714,313.044,29147.044,255.914,6.5
2024-06-12,223.52317810058597,227.0384304746891,222.89042981252769,224.03875130950743,13875116,313.044,29147.044,255.914,6.5
2024-06-13,226.1947784423828,227.48370432893392,224.1090562863424,224.97615474346927,12995932,313.044,29147.044,255.914,6.5
