Date,Close,High,Low,Open,Volume,CPI,GDP,WPI,REPO_RATE
2024-05-13,1167.3497314453125,1175.341507971422,1155.8808315204287,1169.8094631286208,852820,313.175,29147.044,255.313,6.5
2024-05-14,1159.4964599609375,1174.630238025592,1156.7699898767005,1173.3461079978592,1186650,313.175,29147.044,255.313,6.5
2024-05-15,1160.721435546875,1178.8879752936516,1157.757891456117,1162.6971316073802,1458405,313.175,29147.044,255.313,6.5
2024-05-16,1155.8612060546875,1171.192627126005,1127.9249547712911,1171.192627126005,3660485,313.175,29147.044,255.313,6.5
2024-05-17,1145.8148193359375,1157.056534516084,1144.125517239304,1155.8611564245764,3006695,313.175,29147.044,255.313,6.5
2024-05-21,1141.9127197265625,1152.4827655327774,1140.5692609355403,1148.0669933876882,2456865,313.175,29147.044,255.313,6.5
2024-05-22,1160.2769775390625,1166.648549238748,1144.0070284789792,1155.7822206683618,2605110,313.175,29147.044,255.313,6.5
2024-05-23,1165.2061767578125,1172.1803203834631,1152.8185252254214,1166.1445840491554,2827915,313.175,29147.044,255.313,6.5
2024-05-24,1158.8939208984375,1167.4584859979611,1153.5100768739046,1164.9494340433291,2122215,313.175,29147.044,255.313,6.5
2024-05-27,1160.26708984375,1163.675117389145,1145.1331901550452,1158.893966580732,3366290,313.175,29147.044,255.313,6.5
2024-05-28,1178.56201171875,1186.4252433374163,1160.1583983592534,1160.1583983592534,3966010,313.175,29147.044,255.313,6.5
2024-05-29,1185.5657958984375,1188.9639351211868,1168.545194230141,1182.4540505952775,2533990,313.175,29147.044,255.313,6.5
2024-05-30,1160.4744873046875,1180.4784101545874,1152.423501645245,1180.4784101545874,3005220,313.175,29147.044,255.313,6.5
2024-05-31,1144.29345703125,1166.5793652884456,1136.5881945709211,1165.6507254842734,5146590,313.175,29147.044,255.313,6.5
2024-06-03,1142.6043701171875,1173.1485549373303,1141.3893362980675,1173.1485549373303,2087555,313.044,29147.044,255.914,6.5
2024-06-04,1132.23193359375,1151.307216377582,1106.3897953243377,1147.28672794746,3287175,313.044,29147.044,255.914,6.5
2024-06-05,1150.6749267578125,1162.0450667299172,1131.2440340380645,1133.6345489898831,2542820,313.044,29147.044,255.914,6.5
2024-06-06,1163.87255859375,1170.7973826097716,1142.2683280033132,1152.8185975325466,3598380,313.044,29147.044,255.914,6.5
2024-06-07,1197.528564453125,1202.0330883959425,1160.9683022090592,1163.8725172977706,3747525,313.044,29147.044,255.914,6.5
2024-06-10,1206.3896484375,1216.5645315335416,1186.2178685386418,1197.5286804166492,3148275,313.044,29147.044,255.914,6.5
2024-06-11,1193.1722412109375,1205.2240597542602,1190.94958310191,1202.2110749716994,2581810,313.044,29147.044,255.914,6.5
2024-06-12,1197.2816162109375,1202.2109678867084,1183.6393779951902,1197.27172808438,1932925,313.044,29147.044,255.914,6.5
2024-06-13,1204.3546142578125,1209.1061001354865,1191.641016116325,1209.1061001354865,2191150,313.044,29147.044,255.914,6.5
2024-06-14,1202.260498046875,1208.8295910036177,1192.3523533247276,1204.3842748504978,1985020,313.044,29147.044,255.914,6.5
2024-06-18,1183.6888427734375,1197.66691581654,1181.466184817051,1194.9008932360498,3076985,313.044,29147.044,255.914,6.5
2024-06-19,1176.7640380859375,1185.348499883506,1169.6120282359077,1183.8271753805896,3056645,313.044,29147.044,255.914,6.5
2024-06-20,1179.648681640625,1184.6273538999894,1163.289859766781,1170.599959581128,2489735,313.044,29147.044,255.914,6.5
2024-06-21,1187.6798095703125,1196.2839270557083,1176.5566314521395,1179.6880324340427,2150475,313.044,29147.044,255.914,6.5
2024-06-24,1196.2740478515625,1205.1745680378774,1180.0832045531483,1185.0224445860906,1624525,313.044,29147.044,255.914,6.5
2024-06-25,1200.9072265625,1204.2263816950683,1188.5886691576857,1203.198981087276,1977490,313.044,29147.044,255.914,6.5
2024-06-26,1199.2574462890625,1204.1177022095426,1190.416254288622,1197.9633074343649,1958240,313.044,29147.044,255.914,6.5
2024-06-27,1232.0242919921875,1234.7013214198278,1184.4297234415258,1185.4175714177072,12168270,313.044,29147.044,255.914,6.5
2024-06-28,1264.9097900390625,1268.3969226691936,1235.0174977753095,1235.8868089009277,5118295,313.044,29147.044,255.914,6.5
2024-07-01,1255.2979736328125,1280.2510240730412,1252.0282594169578,1270.3725439490208,2251925,313.569,29511.664,257.321,6.5
2024-07-02,1258.5677490234375,1260.6816375537037,1241.5766916600555,1253.5790685615375,1819075,313.569,29511.664,257.321,6.5
2024-07-03,1269.5625,1289.2996830356485,1257.560123114646,1259.3086333056142,2913200,313.569,29511.664,257.321,6.5
2024-07-04,1280.1226806640625,1292.5004459898691,1258.5382243336378,1270.372624983197,1744245,313.569,29511.664,257.321,6.5
2024-07-05,1288.15380859375,1293.517876361091,1275.5191939231809,1280.122599426817,1139175,313.569,29511.664,257.321,6.5
2024-07-08,1290.949462890625,1299.0202251149894,1281.4364810573709,1288.1538962357006,807380,313.569,29511.664,257.321,6.5
2024-07-09,1300.571044921875,1302.9715687246237,1270.5602165518826,1292.10524025156,1734640,313.569,29511.664,257.321,6.5
2024-07-10,1302.487548828125,1304.8386320228324,1280.8437641756943,1298.921431819504,1287550,313.569,29511.664,257.321,6.5
2024-07-11,1302.922119140625,1308.2960751628718,1291.0877189605887,1302.606060827278,1581340,313.569,29511.664,257.321,6.5
2024-07-12,1327.55908203125,1332.6069709124604,1296.9851136451937,1302.0331231133196,2944400,313.569,29511.664,257.321,6.5
2024-07-15,1342.43603515625,1360.2568522453876,1324.2201753237573,1333.594843502611,3023975,313.569,29511.664,257.321,6.5
2024-07-16,1320.8330078125,1348.0404583026989,1318.9648511051007,1343.469472704041,1556420,313.569,29511.664,257.321,6.5
2024-07-18,1325.0960693359375,1333.3139698790128,1309.7732049782917,1320.8231201045155,1928535,313.569,29511.664,257.321,6.5
2024-07-19,1318.835693359375,1335.2119352659145,1316.907977820108,1323.6054913983287,900340,313.569,29511.664,257.321,6.5
2024-07-22,1345.645751953125,1347.4542285925118,1307.7063162446502,1307.7063162446502,2061455,313.569,29511.664,257.321,6.5
2024-07-23,1364.34716796875,1368.123268374282,1334.933735439531,1345.4669085431085,4330455,313.569,29511.664,257.321,6.5
2024-07-24,1355.4337158203125,1379.0340399035929,1350.0876165022491,1379.0340399035929,3019385,313.569,29511.664,257.321,6.5
2024-07-25,1362.001953125,1366.324514250295,1342.8931640359035,1350.4352962959697,1315525,313.569,29511.664,257.321,6.5
2024-07-26,1367.0599365234375,1384.419809012618,1349.759622829289,1369.1070123380148,2051955,313.569,29511.664,257.321,6.5
2024-07-29,1359.3885498046875,1380.862344907542,1338.5109491272126,1375.2777680713157,3271945,313.569,29511.664,257.321,6.5
2024-07-30,1352.2537841796875,1369.5143107604645,1350.017964045903,1360.3822858607336,1458475,313.569,29511.664,257.321,6.5
2024-07-31,1341.5914306640625,1357.2919050698092,1338.5109916176457,1352.2041769767252,1730870,313.569,29511.664,257.321,6.5
2024-08-01,1368.908203125,1371.402394461565,1348.775874745966,1350.5347393690663,2320480,314.062,29511.664,255.463,6.5
2024-08-02,1384.0521240234375,1387.40088090479,1366.225242931284,1367.526924030056,2209945,314.062,29511.664,255.463,6.5
2024-08-05,1353.8238525390625,1383.426027491822,1350.2366180401589,1377.2850430214776,2186945,314.062,29511.664,255.463,6.5
2024-08-06,1352.899658203125,1374.343734310111,1350.494987165334,1359.1600028490293,1227135,314.062,29511.664,255.463,6.5
2024-08-07,1376.539794921875,1378.2588727378215,1359.3786142071665,1367.3281967463895,968865,314.062,29511.664,255.463,6.5
2024-08-08,1378.914794921875,1398.132877410413,1374.1748367608725,1376.2715246719415,2705840,314.062,29511.664,255.463,6.5
2024-08-09,1393.85986328125,1396.1454167543443,1383.8931664806546,1387.2021365046726,656255,314.062,29511.664,255.463,6.5
2024-08-12,1368.6300048828125,1397.1391371598354,1365.9966813953902,1393.949405968843,1853275,314.062,29511.664,255.463,6.5
2024-08-13,1380.9219970703125,1383.6744380535615,1361.6143956536828,1371.7004524742804,1217325,314.062,29511.664,255.463,6.5
2024-08-14,1351.6376953125,1383.6248917446126,1349.9385108284782,1382.23369051337,1727965,314.062,29511.664,255.463,6.5
2024-08-16,1350.1571044921875,1361.1574075457224,1343.1118207477027,1357.5998916341807,2565660,314.062,29511.664,255.463,6.5
2024-08-19,1373.5587158203125,1376.072800436849,1354.9268815493467,1358.9711783359892,809235,314.062,29511.664,255.463,6.5
2024-08-20,1384.29052734375,1386.0493918407192,1371.3029505971288,1377.2651373388553,747970,314.062,29511.664,255.463,6.5
2024-08-21,1403.5882568359375,1412.5315374247275,1384.2906010526526,1391.1570871134388,1905585,314.062,29511.664,255.463,6.5
2024-08-22,1385.0260009765625,1403.5683147502891,1375.9137484023706,1403.5683147502891,1683410,314.062,29511.664,255.463,6.5
2024-08-23,1382.13427734375,1389.189507377096,1377.2750806051738,1387.172271755575,711440,314.062,29511.664,255.463,6.5
2024-08-26,1379.908447265625,1383.217417334459,1371.1439645736814,1376.2615326016164,1018915,314.062,29511.664,255.463,6.5
2024-08-27,1383.8135986328125,1392.4787357208245,1371.7104272410909,1380.2462574608194,2277085,314.062,29511.664,255.463,6.5
2024-08-28,1391.037841796875,1400.7661824531635,1375.8740030756453,1383.813639102038,1632585,314.062,29511.664,255.463,6.5
2024-08-29,1377.49365234375,1395.1417345973448,1369.136620060697,1370.9651113102034,1784160,314.062,29511.664,255.463,6.5
2024-08-30,1397.407470703125,1400.120246378437,1378.8550884968745,1378.8550884968745,3415210,314.062,29511.664,255.463,6.5
2024-09-02,1365.7681884765625,1406.072510170324,1357.391262233964,1401.0542875106228,2354285,314.732,29511.664,252.682,6.5
2024-09-03,1362.1312255859375,1374.0854398717086,1360.9685554293762,1371.303037362454,1246805,314.732,29511.664,252.682,6.5
2024-09-04,1348.8851318359375,1360.928866053299,1344.870675064489,1360.928866053299,2177470,314.732,29511.664,252.682,6.5
2024-09-05,1330.71044921875,1361.1275246883783,1328.7726657047212,1350.9321754330344,2001265,314.732,29511.664,252.682,6.5
2024-09-06,1325.0264892578125,1335.5497148242364,1322.2142468969491,1331.3364459248996,2074285,314.732,29511.664,252.682,6.5
2024-09-09,1322.790771484375,1334.7249711936,1312.217811691163,1327.5703951174755,1466880,314.732,29511.664,252.682,6.5
2024-09-10,1321.697509765625,1331.1178666856465,1314.294509767828,1330.362646662932,2328120,314.732,29511.664,252.682,6.5
2024-09-11,1314.1654052734375,1341.3629105479258,1310.8663817872734,1323.784453823988,1833720,314.732,29511.664,252.682,6.5
2024-09-12,1328.345458984375,1333.9796480112157,1307.766015875142,1331.555083546255,2663355,314.732,29511.664,252.682,6.5
2024-09-13,1323.74462890625,1331.3663348564023,1321.021906582676,1328.852250258773,1197575,314.732,29511.664,252.682,6.5
2024-09-16,1321.041748046875,1329.5477379780432,1317.9414158213465,1329.5477379780432,691625,314.732,29511.664,252.682,6.5
2024-09-17,1317.97119140625,1324.7482784953595,1312.277322282162,1319.650603805547,911735,314.732,29511.664,252.682,6.5
2024-09-18,1305.28173828125,1321.220568482789,1297.9680157401988,1321.021877443511,1239415,314.732,29511.664,252.682,6.5
2024-09-19,1292.31396484375,1314.165370256448,1288.329226871444,1308.5013411885986,4661780,314.732,29511.664,252.682,6.5
2024-09-20,1301.97265625,1311.273653153059,1288.965185940706,1298.7232450179597,2823650,314.732,29511.664,252.682,6.5
2024-09-23,1322.5025634765625,1324.0030569538098,1307.7063877400092,1311.6811791921066,1326620,314.732,29511.664,252.682,6.5
2024-09-24,1321.6876220703125,1329.5478058859192,1307.7461336757522,1322.5025222211366,1962100,314.732,29511.664,252.682,6.5
2024-09-25,1329.85595703125,1333.0655817329855,1310.7967785727917,1322.860285232365,2388280,314.732,29511.664,252.682,6.5
2024-09-26,1340.379150390625,1342.8832883614136,1324.460091548617,1334.4964154957725,2842130,314.732,29511.664,252.682,6.5
2024-09-27,1341.47216796875,1345.9438081731946,1324.897356206171,1333.741169791936,2794555,314.732,29511.664,252.682,6.5
2024-09-30,1341.8099365234375,1349.6402799029224,1333.5424243440568,1342.485704388093,1827470,314.732,29511.664,252.682,6.5
2024-10-01,1341.3131103515625,1348.5273660800283,1327.1927034369571,1341.8099592513136,1738090,315.631,29825.182,253.081,6.5
2024-10-03,1338.64013671875,1350.4353248809389,1329.985067602979,1347.4542314485304,2277090,315.631,29825.182,253.081,6.5
2024-10-04,1318.2891845703125,1338.0935134042609,1313.8671566671264,1334.1386156466012,1742335,315.631,29825.182,253.081,6.5
2024-10-07,1313.648681640625,1333.949982356014,1307.9249722451411,1328.2858317557912,2224190,315.631,29825.182,253.081,6.5
2024-10-08,1322.8204345703125,1325.1953869134045,1306.712631743619,1313.6585697930657,1395550,315.631,29825.182,253.081,6.5
2024-10-09,1324.5693359375,1342.4658431355565,1321.0417815052406,1330.760053863458,1680365,315.631,29825.182,253.081,6.5
2024-10-10,1308.3223876953125,1331.157543645827,1302.479439801105,1331.157543645827,1582735,315.631,29825.182,253.081,6.5
2024-10-11,1311.5220947265625,1316.5899293404098,1300.7603910212104,1308.7000268864715,1130225,315.631,29825.182,253.081,6.5
