Date,Close,High,Low,Open,Volume,CPI,GDP,WPI,REPO_RATE
2024-05-13,327.5030212402344,327.9919417907757,322.4743590416982,324.6694013016454,29196240,313.175,29147.044,255.313,6.5
2024-05-14,328.520751953125,329.2590807541473,325.76693898857303,327.6626670000728,21410130,313.175,29147.044,255.313,6.5
2024-05-15,329.4187316894531,330.05727893427576,326.6749059622366,329.1992244133134,26304500,313.175,29147.044,255.313,6.5
2024-05-16,333.6592102050781,334.2478819253278,328.7003672761638,330.25686243965225,34991785,313.175,29147.044,255.313,6.5
2024-05-17,338.5481872558594,340.3641083452468,332.25235674564306,334.04830325113033,48087255,313.175,29147.044,255.313,6.5
2024-05-21,338.8874206542969,342.2299054121284,337.24113128075624,337.64022712145385,29050835,313.175,29147.044,255.313,6.5
2024-05-22,339.1468505859375,340.22441241322366,335.4651327983629,339.7953851407248,30293485,313.175,29147.044,255.313,6.5
2024-05-23,341.0425720214844,341.9505325600627,338.6479665472762,339.2366382362106,28406475,313.175,29147.044,255.313,6.5
2024-05-24,339.92510986328125,342.79864876721547,338.1790388368412,341.4317294640809,24680885,313.175,29147.044,255.313,6.5
2024-05-27,341.4317321777344,343.6267746446961,339.7355367018008,339.9251125649603,17271435,313.175,29147.044,255.313,6.5
2024-05-28,339.9649963378906,342.4294518565582,338.8375285673379,341.6910926157639,18580705,313.175,29147.044,255.313,6.5
2024-05-29,336.8121032714844,341.41173839493064,335.6846354484275,338.83754434639843,24762360,313.175,29147.044,255.313,6.5
2024-05-30,337.26104736328125,340.75318896477614,335.84425267929026,336.113635498316,27902445,313.175,29147.044,255.313,6.5
2024-05-31,335.325439453125,339.8353109010257,331.3643514468463,339.8353109010257,64022380,313.175,29147.044,255.313,6.5
2024-06-03,342.8385009765625,346.9891644624195,339.256565015841,343.5169973596117,49005355,313.044,29147.044,255.914,6.5
2024-06-04,326.8544921875,342.3296789222549,319.77042699797846,339.8851674758297,76147340,313.044,29147.044,255.914,6.5
2024-06-05,342.8485107421875,344.1755417211591,328.2613399598925,331.763469166386,72131590,313.044,29147.044,255.914,6.5
2024-06-06,346.1610717773437,346.91937521072896,339.99495408214983,343.4272332187564,31799505,313.044,29147.044,255.914,6.5
2024-06-07,349.9525146484375,350.94031262228305,343.62675276475807,345.2331538530775,23040730,313.044,29147.044,255.914,6.5
2024-06-10,348.3461303710937,353.8936444985574,346.4504023834887,349.23411628963606,24240220,313.044,29147.044,255.914,6.5
2024-06-11,343.2276611328125,348.65544983781444,342.64897672965213,348.53572413019924,20528235,313.044,29147.044,255.914,6.5
2024-06-12,342.37957763671875,346.0213768233214,341.81085005290095,343.24761950198695,29407880,313.044,29147.044,255.914,6.5
2024-06-13,344.49481201171875,346.7298036194483,343.0281111390777,345.5025541712182,30080725,313.044,29147.044,255.914,6.5
2024-06-14,342.6689147949219,346.2009753523116,341.3119524181766,343.8263140298027,15768330,313.044,29147.044,255.914,6.5
2024-06-18,343.1079406738281,344.1555710805479,339.8851815656021,342.9482962448788,28536650,313.044,29147.044,255.914,6.5
2024-06-19,348.5556640625,351.818311351919,342.2299021775944,345.02360348513423,49798990,313.044,29147.044,255.914,6.5
2024-06-20,352.4569091796875,357.16631340211745,351.2695784439074,352.2074704612305,46215520,313.044,29147.044,255.914,6.5
2024-06-21,354.3326721191406,356.9966604221855,348.2762930877971,353.20520430698895,95158445,313.044,29147.044,255.914,6.5
2024-06-24,353.7140808105469,354.24288966187845,349.1643211408476,350.6409788280807,21144440,313.044,29147.044,255.914,6.5
2024-06-25,355.57989501953125,358.842542570644,351.80838272731296,354.51228997210177,29669295,313.044,29147.044,255.914,6.5
2024-06-26,358.82257080078125,362.3845628160782,354.42246839054275,355.20071593220706,33429660,313.044,29147.044,255.914,6.5
2024-06-27,365.2879943847656,366.7746697387579,356.19846279290994,357.395780729821,66713845,313.044,29147.044,255.914,6.5
2024-06-28,359.69061279296875,368.7602004574951,358.9722281042409,363.6217692216933,24845035,313.044,29147.044,255.914,6.5
2024-07-01,360.80810546875,361.8158476150935,357.1962377687483,359.6906249040049,14507550,313.569,29511.664,257.321,6.5
2024-07-02,353.1253967285156,363.3723276938674,346.63999044559563,363.3723276938674,48125085,313.569,29511.664,257.321,6.5
