Date,Close,High,Low,Open,Volume,CPI,GDP,WPI,REPO_RATE
2024-05-13,2269.095947265625,2289.2814965269827,2256.840435214087,2281.928283164871,1170617,313.175,29147.044,255.313,6.5
2024-05-14,2258.474609375,2280.294179184719,2255.735048205718,2269.0479919382315,689430,313.175,29147.044,255.313,6.5
2024-05-15,2233.194580078125,2264.4341196671453,2227.763565469436,2258.426515900026,812282,313.175,29147.044,255.313,6.5
2024-05-16,2252.274658203125,2257.032868270841,2212.095990708857,2246.363269783034,1880021,313.175,29147.044,255.313,6.5
2024-05-17,2230.359130859375,2260.685328200316,2225.3127434849703,2260.685328200316,1264582,313.175,29147.044,255.313,6.5
2024-05-21,2221.083251953125,2234.636500499877,2212.4804099252933,2217.5267973053774,1663959,313.175,29147.044,255.313,6.5
2024-05-22,2275.103759765625,2281.928492343645,2221.083427058202,2221.3718390084937,1914851,313.175,29147.044,255.313,6.5
2024-05-23,2290.0986328125,2294.2319112772707,2263.665175350866,2275.103559438179,1614718,313.175,29147.044,255.313,6.5
2024-05-24,2277.17041015625,2290.819640002725,2272.989023752445,2286.253860797852,974100,313.175,29147.044,255.313,6.5
2024-05-27,2292.02099609375,2306.871745716128,2270.874230770176,2277.170246471372,1116934,313.175,29147.044,255.313,6.5
2024-05-28,2303.027099609375,2315.571024447078,2286.3020229404683,2297.30790719324,1631747,313.175,29147.044,255.313,6.5
2024-05-29,2281.351806640625,2302.1141829106496,2277.506939529292,2288.8493444421374,1592495,313.175,29147.044,255.313,6.5
2024-05-30,2260.204833984375,2280.4384922700256,2243.52786519406,2276.161124928281,1837380,313.175,29147.044,255.313,6.5
2024-05-31,2238.721923828125,2285.24472076957,2227.7160389489504,2261.743018110778,5529186,313.175,29147.044,255.313,6.5
2024-06-03,2264.530517578125,2294.856953914105,2253.380543736097,2288.6571526190373,1207445,313.044,29147.044,255.914,6.5
2024-06-04,2399.4853515625,2412.7020814982598,2251.2657798718847,2281.9284994540258,7826048,313.044,29147.044,255.914,6.5
2024-06-05,2501.806884765625,2618.306307405162,2427.0722827905884,2435.2907329003897,11061076,313.044,29147.044,255.914,6.5
2024-06-06,2450.718017578125,2499.1632419376438,2420.343478153456,2499.1632419376438,4102547,313.044,29147.044,255.914,6.5
2024-06-07,2477.824462890625,2495.799168294792,2427.07217405906,2456.197087082178,3974253,313.044,29147.044,255.914,6.5
2024-06-10,2465.85693359375,2493.059173814988,2447.2572997601565,2478.9774454365447,1449122,313.044,29147.044,255.914,6.5
2024-06-11,2457.206298828125,2476.766917025401,2452.352107768287,2466.4819457138465,1402423,313.044,29147.044,255.914,6.5
2024-06-12,2430.628173828125,2468.404030101699,2419.38198744781,2468.404030101699,1754677,313.044,29147.044,255.914,6.5
2024-06-13,2390.93017578125,2408.6167027553947,2351.568401318949,2391.4588918675045,3123098,313.044,29147.044,255.914,6.5
2024-06-14,2406.79931640625,2436.5475426423045,2397.724285194477,2400.247891711929,1729552,313.044,29147.044,255.914,6.5
2024-06-18,2413.108154296875,2424.512486448906,2400.3934423908386,2406.944867244133,1820933,313.044,29147.044,255.914,6.5
2024-06-19,2384.71875,2421.600847069597,2379.380551739927,2421.600847069597,986976,313.044,29147.044,255.914,6.5
2024-06-20,2409.17724609375,2416.7478288529137,2374.67302789255,2384.7186407596823,2163310,313.044,29147.044,255.914,6.5
2024-06-21,2369.480712890625,2405.101007293817,2355.164635466257,2402.189262732929,3646215,313.044,29147.044,255.914,6.5
2024-06-24,2370.35400390625,2395.2495606319985,2355.6497895105103,2363.3658647573675,1945519,313.044,29147.044,255.914,6.5
2024-06-25,2360.648193359375,2374.7216246112826,2356.474645665412,2367.5879930137835,833789,313.044,29147.044,255.914,6.5
2024-06-26,2373.654052734375,2394.4244006645386,2360.8421882229086,2365.3069576082207,1738656,313.044,29147.044,255.914,6.5
2024-06-27,2389.716796875,2410.1475818616186,2364.336189135392,2377.875751693822,3402726,313.044,29147.044,255.914,6.5
2024-06-28,2400.29638671875,2417.232984813931,2390.396503797189,2390.5419962243377,2129791,313.044,29147.044,255.914,6.5
