Date,Close,High,Low,Open,Volume,CPI,GDP,WPI,REPO_RATE
2024-05-13,447.8935241699219,458.1772976984375,443.4083763482531,456.2995688586521,8390345,313.175,29147.044,255.313,6.5
2024-05-14,453.4489135742188,470.4750166549704,450.8122785195017,456.2995625641444,12376035,313.175,29147.044,255.313,6.5
2024-05-15,451.4349365234375,455.7157791212024,448.1367230587157,454.93745490021456,4269680,313.175,29147.044,255.313,6.5
2024-05-16,455.0736999511719,456.4552597451412,440.7328652283592,454.7429106351328,12445545,313.175,29147.044,255.313,6.5
2024-05-17,461.4754638671875,464.4039331458902,451.6295173143879,456.104925972086,4729135,313.175,29147.044,255.313,6.5
2024-05-21,461.7965393066406,464.9585297670764,457.00978883666494,461.1641471527868,3935580,313.175,29147.044,255.313,6.5
2024-05-22,454.6942443847656,463.0808114441909,453.7894357585215,461.7965497023925,3465540,313.175,29147.044,255.313,6.5
2024-05-23,467.0892028808594,468.8891109872713,453.0888982121057,456.4941185302821,5512760,313.175,29147.044,255.313,6.5
2024-05-24,466.5152282714844,472.63490454294174,459.74371210374017,466.9725019456537,4877325,313.175,29147.044,255.313,6.5
2024-05-27,463.1100158691406,471.574433497838,462.33169158448334,468.9475370775752,3398210,313.175,29147.044,255.313,6.5
2024-05-28,465.7757873535156,473.4229552415957,462.1370754605366,465.0558359371295,6493910,313.175,29147.044,255.313,6.5
2024-05-29,462.0689697265625,466.5444084517777,458.8291586209698,462.14681996730286,2197930,313.175,29147.044,255.313,6.5
2024-05-30,448.0686340332031,463.1099705618756,445.9865707541277,460.3858061409189,6688165,313.175,29147.044,255.313,6.5
2024-05-31,458.0605163574219,464.5401678776266,450.19933490281096,451.2208891457333,12916455,313.175,29147.044,255.313,6.5
2024-06-03,488.2405395507813,495.5958437089509,471.9149394932295,476.7309064450088,15161795,313.044,29147.044,255.914,6.5
2024-06-04,439.8961486816406,494.24345620909247,426.7228010038005,494.24345620909247,17788625,313.044,29147.044,255.914,6.5
2024-06-05,464.5596618652344,466.5930615424789,433.9224139341517,436.23796878600166,7114095,313.044,29147.044,255.914,6.5
2024-06-06,481.55657958984375,493.2705472503012,467.011440242036,472.839222807981,10501485,313.044,29147.044,255.914,6.5
2024-06-07,486.0611877441406,487.81246187772814,478.68646586538586,482.4419234974609,3706890,313.044,29147.044,255.914,6.5
2024-06-10,490.1766662597656,496.6757661225207,483.5802684379889,488.4059443555444,4849020,313.044,29147.044,255.914,6.5
2024-06-11,492.8813781738281,496.5882017523791,484.51425853400326,489.36912082014805,4681350,313.044,29147.044,255.914,6.5
2024-06-12,499.4874877929688,502.69811239692825,492.4046006295996,493.2218796801165,3510365,313.044,29147.044,255.914,6.5
2024-06-13,522.3218994140625,524.9196389794752,502.2408131918398,504.3618313831581,10022455,313.044,29147.044,255.914,6.5
2024-06-14,531.6327514648438,534.522355194735,524.413700564962,527.7119141315886,15318425,313.044,29147.044,255.914,6.5
2024-06-18,550.6242065429688,552.8424337502734,531.6716804096383,534.9017826433777,12393205,313.044,29147.044,255.914,6.5
2024-06-19,543.1326293945312,550.8673558320118,537.051878953482,550.6338645162481,9175135,313.044,29147.044,255.914,6.5
2024-06-20,545.8470458984375,555.4400827646083,537.9761559130866,545.7205615407896,6948810,313.044,29147.044,255.914,6.5
2024-06-21,549.048095703125,553.0078882060716,543.8624141965219,546.7811749167179,9672340,313.044,29147.044,255.914,6.5
2024-06-24,560.8397827148438,562.3477969374318,540.9143394260741,548.590692982048,5367855,313.044,29147.044,255.914,6.5
2024-06-25,581.7770385742188,583.7520949991529,556.831410845162,561.0344330550361,15844875,313.044,29147.044,255.914,6.5
2024-06-26,581.6213989257812,595.3201314162682,575.696289018555,580.9889770683568,9032225,313.044,29147.044,255.914,6.5
2024-06-27,574.2272338867188,583.1002610706685,568.9539638194656,581.2322115923273,12298175,313.044,29147.044,255.914,6.5
2024-06-28,566.5314331054688,577.7783884907647,564.2937284724765,574.2272653116767,6005455,313.044,29147.044,255.914,6.5
